TIMESTAMP,MMSI,LON,LAT,HEADING,COURSE,SPEED,NAVIGATIONAL_STATUS,TYPE,STATION,CLASS
1426044580000,555532554,23.917534,37.64555,294,22.4,0,0,30,-1,A
1426044704000,555532554,23.90375,37.650784,296,22.6,0,0,30,-1,A
1426044863000,555532554,23.8842,37.6588,296,22.6,0,0,30,-1,A
1426044989000,555532554,23.869368,37.66498,296,22.7,0,0,30,-1,A
1426045122000,555532554,23.853867,37.671482,296,22.7,0,0,30,-1,A
1426045275000,555532554,23.840616,37.677116,296,22.8,0,0,30,-1,A
1426045403000,555532554,23.82065,37.685566,296,22.8,0,0,30,-1,A
1426045529000,555532554,23.805883,37.691784,296,22.9,0,0,30,-1,A
1426045660000,555532554,23.790516,37.698284,296,22.9,0,0,30,-1,A
1426045782000,555532554,23.7763,37.704285,296,22.9,0,0,30,-1,A
1426045944000,555532554,23.757767,37.712234,296,23.0,0,0,30,-1,A
1426046094000,555532554,23.74065,37.721516,312,22.9,0,0,30,-1,A
1426046216000,555532554,23.732733,37.729416,325,22.9,0,0,30,-1,A
1426046368000,555532554,23.721416,37.746265,330,23.1,0,0,30,-1,A
1426046549000,555532554,23.71055,37.762733,329,23.0,0,0,30,-1,A
1426046671000,555532554,23.70235,37.775185,330,22.8,0,0,30,-1,A
1426046822000,555532554,23.693016,37.789318,329,22.6,0,0,30,-1,A
1426046945000,555532554,23.686417,37.79925,330,22.5,0,0,30,-1,A
1426047068000,555532554,23.6782,37.811916,331,22.6,0,0,30,-1,A
1426047193000,555532554,23.670866,37.82395,330,22.5,0,0,30,-1,A
1426047317000,555532554,23.664984,37.83357,330,22.5,0,0,30,-1,A
1426047439000,555532554,23.656633,37.8471,330,22.5,0,0,30,-1,A
1426047568000,555532554,23.657116,37.846367,330,22.4,0,0,30,-1,A
1426047692000,555532554,23.641884,37.869934,331,22.5,0,0,30,-1,A
1426047817000,555532554,23.634367,37.8822,331,22.5,0,0,30,-1,A
1426047937000,555532554,23.62755,37.893185,331,21.7,0,0,30,-1,A
1426048092000,555532554,23.6198,37.90587,331,18.4,0,0,30,-1,A
1426048280000,555532554,23.613483,37.92082,341,18.1,0,0,30,-1,A
1426048405000,555532554,23.61165,37.93095,5,17.9,0,0,30,-1,A
1426048527000,555532554,23.6188,37.937065,64,14.6,0,0,30,-1,A
1426048656000,555532554,23.62805,37.93992,64,11.4,0,0,30,-1,A
1426048810000,555532554,23.632584,37.9408,68,11.3,0,0,30,-1,A
1426048932000,555532554,23.6385,37.94692,20,11.4,0,0,30,-1,A
1426049134000,555532554,23.641167,37.9479,191,0.6,0,0,30,-1,A
1426049306000,555532554,23.641317,37.947918,185,0.0,0,0,30,-1,A
1426050626000,555532554,23.641317,37.947918,185,0.0,0,0,30,-1,A
1426052005000,555532554,23.641333,37.947918,184,0.0,0,0,30,-1,A
1426053276000,555532554,23.641333,37.947968,184,0.0,0,0,30,-1,A
1426054886000,555532554,23.641317,37.9479,184,0.0,0,0,30,-1,A
1426056156000,555532554,23.641466,37.947918,184,0.0,0,0,30,-1,A
1426057407000,555532554,23.641266,37.94787,184,0.0,0,0,30,-1,A
1426058677000,555532554,23.641417,37.947918,184,0.0,0,0,30,-1,A
1426060118000,555532554,23.6414,37.9479,184,0.0,0,0,30,-1,A
1426061558000,555532554,23.641367,37.9479,185,0.0,0,0,30,-1,A
1426062996000,555532554,23.64135,37.947918,185,0.0,0,0,30,-1,A
1426064440000,555532554,23.641333,37.947968,184,0.0,0,0,30,-1,A
1426065877000,555532554,23.641417,37.947918,184,0.0,0,0,30,-1,A
1426067319000,555532554,23.64135,37.947815,184,0.0,0,0,30,-1,A
1426068758000,555532554,23.641417,37.94795,184,0.0,0,0,30,-1,A
1426070197000,555532554,23.64135,37.947884,184,0.0,0,0,30,-1,A
1426071638000,555532554,23.641384,37.9479,184,0.0,0,0,30,-1,A
1426073077000,555532554,23.64125,37.947983,184,0.0,0,0,30,-1,A
1426074519000,555532554,23.641384,37.947884,184,0.0,0,0,30,-1,A
1426075957000,555532554,23.641367,37.94785,184,0.0,0,0,30,-1,A
1426077397000,555532554,23.641384,37.947834,184,0.0,0,0,30,-1,A
1426078838000,555532554,23.641317,37.9479,184,0.0,0,0,30,-1,A
1426080279000,555532554,23.641367,37.947968,184,0.0,0,0,30,-1,A
1426081716000,555532554,23.641333,37.94795,184,0.0,0,0,30,-1,A
1426083328000,555532554,23.641333,37.94795,184,0.0,0,0,30,-1,A
1426084598000,555532554,23.641367,37.947933,184,0.0,0,0,30,-1,A
1426085998000,555532554,23.64135,37.947884,184,0.0,0,0,30,-1,A
1426087399000,555532554,23.64145,37.947834,184,0.0,0,0,30,-1,A
1426088620000,555532554,23.641367,37.9479,184,0.0,0,0,30,-1,A
1426089820000,555532554,23.64135,37.9479,184,0.0,0,0,30,-1,A
1426090900000,555532554,23.640167,37.947433,222,3.2,0,0,30,-1,A
1426091072000,555532554,23.633867,37.941082,236,11.3,0,0,30,-1,A
1426091198000,555532554,23.625717,37.93905,247,11.6,0,0,30,-1,A
1426091323000,555532554,23.632517,37.940582,249,11.4,0,0,30,-1,A
1426091476000,555532554,23.611984,37.9234,183,20.7,0,0,30,-1,A
1426091722000,555532554,23.613234,37.8982,175,22.3,0,0,30,-1,A
1426091848000,555532554,23.61475,37.885216,175,22.3,0,0,30,-1,A
1426092004000,555532554,23.61635,37.869133,176,22.3,0,0,30,-1,A
1426092136000,555532554,23.617617,37.85615,176,22.0,0,0,30,-1,A
1426092376000,555532554,23.62195,37.831333,165,22.0,0,0,30,-1,A
1426092563000,555532554,23.6317,37.813885,156,22.4,0,0,30,-1,A
1426092690000,555532554,23.638683,37.801968,156,22.4,0,0,30,-1,A
1426092814000,555532554,23.6457,37.78998,155,22.4,0,0,30,-1,A
1426092934000,555532554,23.65215,37.77883,156,22.6,0,0,30,-1,A
1426093156000,555532554,23.664066,37.7577,156,22.4,0,0,30,-1,A
1426093276000,555532554,23.670433,37.7463,156,22.4,0,0,30,-1,A
1426093402000,555532554,23.67715,37.73415,156,22.5,0,0,30,-1,A
1426093528000,555532554,23.683666,37.72225,155,22.6,0,0,30,-1,A
1426093761000,555532554,23.695417,37.70095,156,22.5,0,0,30,-1,A
1426093912000,555532554,23.704,37.685684,156,22.4,0,0,30,-1,A
1426094056000,555532554,23.714417,37.67317,135,22.4,0,0,30,-1,A
1426094194000,555532554,23.728466,37.664433,120,22.4,0,0,30,-1,A
1426094320000,555532554,23.743116,37.6587,113,22.5,0,0,30,-1,A
1426094440000,555532554,23.757917,37.65375,112,22.6,0,0,30,-1,A
1426094579000,555532554,23.774517,37.6481,112,22.6,0,0,30,-1,A
1426094710000,555532554,23.790434,37.642735,110,22.6,0,0,30,-1,A
1426094838000,555532554,23.806,37.63785,110,22.5,0,0,30,-1,A
1426094975000,555532554,23.822866,37.6326,110,22.6,0,0,30,-1,A
1426095100000,555532554,23.838118,37.6278,109,22.6,0,0,30,-1,A
1426095232000,555532554,23.854433,37.622734,109,22.6,0,0,30,-1,A
1426095352000,555532554,23.869,37.618332,109,22.7,0,0,30,-1,A
1426095484000,555532554,23.885683,37.613216,109,22.7,0,0,30,-1,A
1426095616000,555532554,23.901917,37.608234,108,22.8,0,0,30,-1,A
1426095755000,555532554,23.919333,37.60325,106,22.9,0,0,30,-1,A
1426095892000,555532554,23.936516,37.5986,106,22.9,0,0,30,-1,A
1426096138000,555532554,23.967916,37.589832,106,23.0,0,0,30,-1,A
1426096262000,555532554,23.983534,37.58547,106,23.1,0,0,30,-1,A
1426096384000,555532554,23.998917,37.581165,106,22.9,0,0,30,-1,A
1426096518000,555532554,24.01555,37.576485,106,22.4,0,0,30,-1,A
1426096642000,555532554,24.030518,37.572166,105,22.1,0,0,30,-1,A
1426096762000,555532554,24.045218,37.567818,104,22.3,0,0,30,-1,A
1426096883000,555532554,24.05985,37.5635,105,22.2,0,0,30,-1,A
1426097021000,555532554,24.07695,37.559116,102,22.4,0,0,30,-1,A
1426097153000,555532554,24.093683,37.555134,102,22.4,0,0,30,-1,A
1426097290000,555532554,24.110884,37.55115,102,22.5,0,0,30,-1,A
1426097429000,555532554,24.1285,37.54755,102,22.6,0,0,30,-1,A
1426097621000,555532554,24.152983,37.543217,101,22.4,0,0,30,-1,A
1426097752000,555532554,24.169716,37.540283,101,22.5,0,0,30,-1,A
1426097879000,555532554,24.185583,37.536217,109,22.6,0,0,30,-1,A
1426098125000,555532554,24.215467,37.526516,110,22.4,0,0,30,-1,A
1426098251000,555532554,24.230717,37.521282,110,22.3,0,0,30,-1,A
1426098376000,555532554,24.245916,37.516533,108,22.3,0,0,30,-1,A
1426098503000,555532554,24.261234,37.5115,106,22.5,0,0,30,-1,A
1426098635000,555532554,24.27775,37.508583,87,21.6,0,0,30,-1,A
1426098827000,555532554,24.301983,37.50878,86,21.5,0,0,30,-1,A
1426098958000,555532554,24.3185,37.508835,86,21.5,0,0,30,-1,A
1426099091000,555532554,24.334867,37.508835,84,21.4,0,0,30,-1,A
1426099216000,555532554,24.350733,37.509167,84,21.4,0,0,30,-1,A
1426099348000,555532554,24.36635,37.5094,84,21.2,0,0,30,-1,A
1426099481000,555532554,24.38305,37.509533,83,20.7,0,0,30,-1,A
1426099606000,555532554,24.3981,37.50995,84,20.7,0,0,30,-1,A
1426099739000,555532554,24.41445,37.510582,84,21.1,0,0,30,-1,A
1426099871000,555532554,24.430767,37.51115,82,21.3,0,0,30,-1,A
1426099997000,555532554,24.4465,37.511967,82,21.2,0,0,30,-1,A
1426100123000,555532554,24.461933,37.512917,78,21.4,0,0,30,-1,A
1426100249000,555532554,24.477633,37.5143,75,21.1,0,0,30,-1,A
1426100381000,555532554,24.493717,37.516285,76,21.4,0,0,30,-1,A
1426100512000,555532554,24.510067,37.518215,76,21.5,0,0,30,-1,A
1426100645000,555532554,24.526466,37.52005,76,21.6,0,0,30,-1,A
1426100777000,555532554,24.543,37.521935,76,21.6,0,0,30,-1,A
1426100915000,555532554,24.5601,37.52392,76,21.7,0,0,30,-1,A
1426101040000,555532554,24.575716,37.52585,76,21.7,0,0,30,-1,A
1426101173000,555532554,24.592382,37.52825,75,21.9,0,0,30,-1,A
1426101304000,555532554,24.609066,37.530766,76,21.9,0,0,30,-1,A
1426101431000,555532554,24.62485,37.53305,76,21.9,0,0,30,-1,A
1426101557000,555532554,24.640734,37.53557,72,22.1,0,0,30,-1,A
1426101683000,555532554,24.656733,37.538532,73,22.2,0,0,30,-1,A
1426101815000,555532554,24.6733,37.5416,72,22.3,0,0,30,-1,A
1426102001000,555532554,24.69675,37.546066,73,22.3,0,0,30,-1,A
1426102133000,555532554,24.713467,37.549133,72,22.3,0,0,30,-1,A
1426102259000,555532554,24.729584,37.552,73,22.3,0,0,30,-1,A
1426102384000,555532554,24.745333,37.55467,73,22.2,0,0,30,-1,A
1426102510000,555532554,24.761868,37.556484,77,22.3,0,0,30,-1,A
1426102637000,555532554,24.77815,37.55818,78,22.3,0,0,30,-1,A
1426102763000,555532554,24.794216,37.556816,98,22.6,0,0,30,-1,A
1426102894000,555532554,24.810583,37.551983,113,22.6,0,0,30,-1,A
1426103014000,555532554,24.825083,37.546932,111,22.7,0,0,30,-1,A
1426103141000,555532554,24.840517,37.541782,111,22.8,0,0,30,-1,A
1426103263000,555532554,24.85565,37.536682,111,23.0,0,0,30,-1,A
1426103415000,555532554,24.8744,37.5305,110,22.7,0,0,30,-1,A
1426103541000,555532554,24.889683,37.525585,110,22.5,0,0,30,-1,A
1426103697000,555532554,24.908533,37.519535,111,22.3,0,0,30,-1,A
1426103830000,555532554,24.9245,37.513966,114,22.3,0,0,30,-1,A
1426103950000,555532554,24.9376,37.50765,130,22.2,0,0,30,-1,A
1426104075000,555532554,24.94825,37.497883,139,22.3,0,0,30,-1,A
1426104202000,555532554,24.956083,37.486233,159,22.2,0,0,30,-1,A
1426104339000,555532554,24.961,37.47265,169,22.1,0,0,30,-1,A
1426104477000,555532554,24.963934,37.4588,173,21.9,0,0,30,-1,A
1426104665000,555532554,24.961233,37.440517,218,21.2,0,0,30,-1,A
1426104786000,555532554,24.949284,37.43515,266,18.1,0,0,30,-1,A
1426104909000,555532554,24.941668,37.438866,341,11.5,0,0,30,-1,A
1426105157000,555532554,24.942017,37.4401,129,0.1,0,0,30,-1,A
1426106448000,555532554,24.941984,37.440117,130,0.0,0,0,30,-1,A
1426106628000,555532554,24.9421,37.440117,103,0.8,0,0,30,-1,A
1426106771000,555532554,24.943466,37.439617,136,3.1,0,0,30,-1,A
1426106894000,555532554,24.9477,37.435383,110,11.3,0,0,30,-1,A
1426107020000,555532554,24.958982,37.43762,56,18.7,0,0,30,-1,A
1426107144000,555532554,24.970316,37.442482,56,21.3,0,0,30,-1,A
1426107305000,555532554,24.989334,37.450882,57,21.4,0,0,30,-1,A
1426107475000,555532554,25.008266,37.459484,56,21.3,0,0,30,-1,A
1426107603000,555532554,25.011534,37.46095,57,21.3,0,0,30,-1,A
1426107822000,555532554,25.04525,37.4757,57,21.2,0,0,30,-1,A
1426107945000,555532554,25.05905,37.481632,56,21.4,0,0,30,-1,A
1426108141000,555532554,25.07955,37.4904,56,21.5,0,0,30,-1,A
1426108266000,555532554,25.080217,37.4907,56,21.5,0,0,30,-1,A
1426108454000,555532554,25.10945,37.50432,52,21.5,0,0,30,-1,A
1426108580000,555532554,25.127117,37.51435,49,21.4,0,0,30,-1,A
1426108712000,555532554,25.139866,37.522568,44,20.9,0,0,30,-1,A
1426108844000,555532554,25.1504,37.53158,33,18.6,0,0,30,-1,A
1426109097000,555532554,25.154934,37.536415,218,2.1,0,0,30,-1,A
1426109285000,555532554,25.15625,37.537735,194,0.3,0,0,30,-1,A
1426109962000,555532554,25.1561,37.537266,215,3.3,0,0,30,-1,A
1426110093000,555532554,25.1535,37.5307,166,14.8,0,0,30,-1,A
1426110221000,555532554,25.160566,37.52183,121,19.9,0,0,30,-1,A
1426110348000,555532554,25.174784,37.515465,119,22.2,0,0,30,-1,A
1426110535000,555532554,25.19455,37.5065,119,22.3,0,0,30,-1,A
1426110690000,555532554,25.212566,37.4982,119,22.3,0,0,30,-1,A
1426110815000,555532554,25.228184,37.490967,118,22.2,0,0,30,-1,A
1426110977000,555532554,25.246084,37.482265,119,22.2,0,0,30,-1,A
1426111104000,555532554,25.25985,37.4753,118,22.2,0,0,30,-1,A
1426111263000,555532554,25.276266,37.466934,112,22.1,0,0,30,-1,A
1426111440000,555532554,25.298532,37.459866,103,22.0,0,0,30,-1,A
1426111584000,555532554,25.315933,37.45933,68,19.4,0,0,30,-1,A
1426111718000,555532554,25.326,37.4616,127,10.4,0,0,30,-1,A
1426111966000,555532554,25.326433,37.462666,179,0.7,0,0,30,-1,A
1426112162000,555532554,25.326416,37.462734,176,0.0,0,0,30,-1,A
1426113474000,555532554,25.32645,37.46275,176,0.0,0,0,30,-1,A
1426114775000,555532554,25.326416,37.46277,177,0.0,0,0,30,-1,A
1426115133000,555532554,25.326468,37.4619,181,3.4,0,0,30,-1,A
1426115324000,555532554,25.31815,37.46023,289,14.0,0,0,30,-1,A
1426115456000,555532554,25.3033,37.465233,294,20.6,0,0,30,-1,A
1426115588000,555532554,25.288383,37.47048,294,21.1,0,0,30,-1,A
1426115750000,555532554,25.269716,37.476665,294,21.8,0,0,30,-1,A
1426115913000,555532554,25.250467,37.482784,293,21.9,0,0,30,-1,A
1426116110000,555532554,25.227066,37.490715,294,22.2,0,0,30,-1,A
1426116269000,555532554,25.208834,37.497684,294,22.0,0,0,30,-1,A
1426116392000,555532554,25.194483,37.5032,293,22.0,0,0,30,-1,A
1426116578000,555532554,25.17335,37.5124,299,21.9,0,0,30,-1,A
1426116836000,555532554,25.157366,37.52145,323,7.3,0,0,30,-1,A
1426116961000,555532554,25.154234,37.52435,339,6.2,0,0,30,-1,A
1426117157000,555532554,25.152817,37.532185,4,12.9,0,0,30,-1,A
1426117358000,555532554,25.1545,37.5365,244,2.5,0,0,30,-1,A
1426117559000,555532554,25.15635,37.5377,188,0.2,0,0,30,-1,A
1426118379000,555532554,25.15375,37.53578,240,9.9,0,0,30,-1,A
1426118506000,555532554,25.142866,37.53015,239,20.4,0,0,30,-1,A
1426118638000,555532554,25.128317,37.522934,239,22.5,0,0,30,-1,A
1426118799000,555532554,25.11055,37.51405,239,22.8,0,0,30,-1,A
1426118926000,555532554,25.096033,37.50662,238,22.8,0,0,30,-1,A
1426119052000,555532554,25.08225,37.499233,239,22.5,0,0,30,-1,A
1426119184000,555532554,25.06785,37.49145,239,22.7,0,0,30,-1,A
1426119353000,555532554,25.0491,37.481632,239,22.8,0,0,30,-1,A
1426119478000,555532554,25.034933,37.474285,239,22.9,0,0,30,-1,A
1426119604000,555532554,25.020916,37.4672,239,22.7,0,0,30,-1,A
1426119736000,555532554,25.006083,37.459885,238,22.7,0,0,30,-1,A
1426119916000,555532554,24.9857,37.450085,239,22.7,0,0,30,-1,A
1426120054000,555532554,24.97015,37.442585,239,22.6,0,0,30,-1,A
1426120187000,555532554,24.955933,37.436466,249,22.0,0,0,30,-1,A
1426120317000,555532554,24.942484,37.437565,318,13.9,0,0,30,-1,A
1426120564000,555532554,24.941984,37.440117,127,0.4,0,0,30,-1,A
1426121896000,555532554,24.941967,37.44015,129,0.0,0,0,30,-1,A
1426122659000,555532554,24.942684,37.440266,115,2.5,0,0,30,-1,A
1426122792000,555532554,24.948034,37.4353,109,14.5,0,0,30,-1,A
1426122976000,555532554,24.958317,37.446133,0,20.5,0,0,30,-1,A
1426123289000,555532554,24.957367,37.477833,348,22.1,0,0,30,-1,A
1426123412000,555532554,24.953434,37.489567,321,21.4,0,0,30,-1,A
1426123535000,555532554,24.943916,37.4989,318,22.0,0,0,30,-1,A
1426123663000,555532554,24.930967,37.507534,291,22.0,0,0,30,-1,A
1426123847000,555532554,24.908516,37.5149,290,22.5,0,0,30,-1,A
1426123971000,555532554,24.89625,37.51903,290,22.3,0,0,30,-1,A
1426124099000,555532554,24.877,37.520866,270,22.4,0,0,30,-1,A
1426124230000,555532554,24.859934,37.521217,270,22.2,0,0,30,-1,A
1426124362000,555532554,24.84295,37.521534,270,22.0,0,0,30,-1,A
1426124489000,555532554,24.826767,37.521534,270,21.7,0,0,30,-1,A
1426124621000,555532554,24.810234,37.521317,270,21.6,0,0,30,-1,A
1426124747000,555532554,24.794067,37.521,269,21.8,0,0,30,-1,A
1426124873000,555532554,24.778116,37.520718,269,21.8,0,0,30,-1,A
1426125005000,555532554,24.761034,37.5205,270,22.1,0,0,30,-1,A
1426125131000,555532554,24.744783,37.520584,272,22.1,0,0,30,-1,A
1426125263000,555532554,24.727867,37.520935,271,22.2,0,0,30,-1,A
1426125389000,555532554,24.711317,37.5212,271,22.2,0,0,30,-1,A
1426125521000,555532554,24.6946,37.521534,271,22.0,0,0,30,-1,A
1426125641000,555532554,24.679016,37.52185,271,22.2,0,0,30,-1,A
1426125832000,555532554,24.654367,37.522385,272,22.2,0,0,30,-1,A
1426125964000,555532554,24.637417,37.522682,274,22.0,0,0,30,-1,A
1426126092000,555532554,24.621283,37.523434,274,22.1,0,0,30,-1,A
1426126218000,555532554,24.604816,37.5243,273,22.2,0,0,30,-1,A
1426126409000,555532554,24.580217,37.52577,276,22.1,0,0,30,-1,A
1426126534000,555532554,24.564083,37.5272,276,22.2,0,0,30,-1,A
1426126696000,555532554,24.543167,37.52902,275,22.5,0,0,30,-1,A
1426126828000,555532554,24.52585,37.530384,276,22.6,0,0,30,-1,A
1426126955000,555532554,24.50935,37.531734,275,22.6,0,0,30,-1,A
1426127086000,555532554,24.49215,37.5332,276,22.5,0,0,30,-1,A
1426127279000,555532554,24.466816,37.535484,276,22.7,0,0,30,-1,A
1426127417000,555532554,24.448668,37.53718,276,22.8,0,0,30,-1,A
1426127549000,555532554,24.431334,37.53585,261,22.9,0,0,30,-1,A
1426127675000,555532554,24.41485,37.533516,258,22.8,0,0,30,-1,A
1426127795000,555532554,24.399384,37.530666,257,22.9,0,0,30,-1,A
1426128133000,555532554,24.355217,37.522617,256,23.1,0,0,30,-1,A
1426128255000,555532554,24.339016,37.5197,256,23.2,0,0,30,-1,A
1426128376000,555532554,24.32305,37.516735,257,23.3,0,0,30,-1,A
1426128498000,555532554,24.30655,37.514668,266,23.4,0,0,30,-1,A
1426128623000,555532554,24.289734,37.51445,273,23.3,0,0,30,-1,A
1426128744000,555532554,24.273167,37.5164,286,23.3,0,0,30,-1,A
1426128870000,555532554,24.258183,37.52125,293,22.1,0,0,30,-1,A
1426128992000,555532554,24.243816,37.526016,293,22.1,0,0,30,-1,A
1426129122000,555532554,24.2282,37.531185,293,22.2,0,0,30,-1,A
1426129248000,555532554,24.2132,37.536182,293,22.1,0,0,30,-1,A
1426129370000,555532554,24.198784,37.540916,293,22.1,0,0,30,-1,A
1426129556000,555532554,24.176716,37.548134,293,22.3,0,0,30,-1,A
1426129779000,555532554,24.149933,37.557415,295,22.6,0,0,30,-1,A
1426129937000,555532554,24.130516,37.56445,295,22.8,0,0,30,-1,A
