gridID,lon_centroid,lat_centroid,baseline,current,ratio,diff,score,is_anomaly
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1755,5519500.0,1755500.0,1.285085343514356,1.285085343514356,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1756,5519500.0,1756500.0,3.961041319869351,3.961041319869351,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1757,5519500.0,1757500.0,3.144888137593729,3.144888137593729,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5519_1758,5519500.0,1758500.0,0.170488443087849,0.170488443087849,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1748,5520500.0,1748500.0,0.1116682424232926,0.1116682424232926,1.0,0.0,0.0,False
5520_1749,5520500.0,1749500.0,0.8099011625300524,0.8099011625300524,1.0,0.0,0.0,False
5520_1749,5520500.0,1749500.0,0.8099011625300524,0.8099011625300524,1.0,0.0,0.0,False
5520_1749,5520500.0,1749500.0,0.8099011625300524,0.8099011625300524,1.0,0.0,0.0,False
5520_1749,5520500.0,1749500.0,0.8099011625300524,0.8099011625300524,1.0,0.0,0.0,False
5520_1749,5520500.0,1749500.0,0.8099011625300524,0.8099011625300524,1.0,0.0,0.0,False
5520_1749,5520500.0,1749500.0,0.8099011625300524,0.8099011625300524,1.0,0.0,0.0,False
5520_1749,5520500.0,1749500.0,0.8099011625300524,0.8099011625300524,1.0,0.0,0.0,False
5520_1749,5520500.0,1749500.0,0.8099011625300524,0.8099011625300524,1.0,0.0,0.0,False
5520_1749,5520500.0,1749500.0,0.8099011625300524,0.8099011625300524,1.0,0.0,0.0,False
