TIMESTAMP,MMSI,LON,LAT,X,Y,HEADING,COURSE,SPEED,NAVIGATIONAL_STATUS,TYPE,STATION,CLASS
1426044152000,555532554,23.9684,37.62705,5555762.590167518,1729723.495531825,292,22.5,0,0,30,-1,A
1426044418000,555532554,23.936617,37.6385,5552783.067882629,1730457.7486466467,294,22.1,0,0,30,-1,A
1426044704000,555532554,23.90375,37.650784,5549694.693544254,1731266.7255732338,296,22.6,0,0,30,-1,A
1426044989000,555532554,23.869368,37.66498,5546440.758980722,1732261.0998341602,296,22.7,0,0,30,-1,A
1426045275000,555532554,23.840616,37.677116,5543715.650308333,1733122.6624884144,296,22.8,0,0,30,-1,A
1426045529000,555532554,23.805883,37.691784,5540424.415435739,1734165.711926472,296,22.9,0,0,30,-1,A
1426045782000,555532554,23.7763,37.704285,5537621.809710835,1735056.2147971003,296,22.9,0,0,30,-1,A
1426046094000,555532554,23.74065,37.721516,5534207.07429908,1736366.929042898,312,22.9,0,0,30,-1,A
1426046368000,555532554,23.721416,37.746265,5532092.38201846,1738758.7229125584,330,23.1,0,0,30,-1,A
1426046549000,555532554,23.71055,37.762733,5530854.266242789,1740381.1864838204,329,23.0,0,0,30,-1,A
1426046822000,555532554,23.693016,37.789318,5528856.945389707,1743000.9932422445,329,22.6,0,0,30,-1,A
1426047068000,555532554,23.6782,37.811916,5527167.618542366,1745229.7608050199,331,22.6,0,0,30,-1,A
1426047317000,555532554,23.664984,37.83357,5525634.954455635,1747381.2929982932,330,22.5,0,0,30,-1,A
1426047568000,555532554,23.657116,37.846367,5524724.439068069,1748652.0522436746,330,22.4,0,0,30,-1,A
1426047817000,555532554,23.634367,37.8822,5522113.514535084,1752199.680627943,331,22.5,0,0,30,-1,A
1426048092000,555532554,23.6198,37.90587,5520429.788344058,1754550.8983584882,331,18.4,0,0,30,-1,A
1426048280000,555532554,23.613483,37.92082,5519617.567836941,1756081.4085493118,341,18.1,0,0,30,-1,A
1426048527000,555532554,23.6188,37.937065,5519794.673126767,1757935.7883505377,64,14.6,0,0,30,-1,A
1426048810000,555532554,23.632584,37.9408,5520927.80975876,1758559.4815357653,68,11.3,0,0,30,-1,A
1426049134000,555532554,23.641167,37.9479,5521549.249422002,1759468.3874333233,191,0.6,0,0,30,-1,A
1426050626000,555532554,23.641317,37.947918,5521561.975921786,1759472.7084234527,185,0.0,0,0,30,-1,A
1426052005000,555532554,23.641333,37.947918,5521563.367216634,1759472.9600317976,184,0.0,0,0,30,-1,A
1426053276000,555532554,23.641333,37.947968,5521562.486949193,1759478.4105198835,184,0.0,0,0,30,-1,A
1426054886000,555532554,23.641317,37.9479,5521562.29281755,1759470.746247751,184,0.0,0,0,30,-1,A
1426056156000,555532554,23.641466,37.947918,5521574.932352753,1759475.0515375286,184,0.0,0,0,30,-1,A
1426057407000,555532554,23.641266,37.94787,5521558.386221118,1759466.6739549288,184,0.0,0,0,30,-1,A
1426058677000,555532554,23.641417,37.947918,5521570.671513608,1759474.2809804254,184,0.0,0,0,30,-1,A
1426060118000,555532554,23.6414,37.9479,5521569.510160845,1759472.0514694892,184,0.0,0,0,30,-1,A
1426061558000,555532554,23.641367,37.9479,5521566.640614906,1759471.532524961,185,0.0,0,0,30,-1,A
1426062996000,555532554,23.64135,37.947918,5521564.845467344,1759473.2273659855,185,0.0,0,0,30,-1,A
1426064440000,555532554,23.641333,37.947968,5521562.486949193,1759478.4105198835,184,0.0,0,0,30,-1,A
1426065877000,555532554,23.641417,37.947918,5521570.671513608,1759474.2809804254,184,0.0,0,0,30,-1,A
1426067319000,555532554,23.64135,37.947815,5521566.658818653,1759461.9993616394,184,0.0,0,0,30,-1,A
1426068758000,555532554,23.641417,37.94795,5521570.10813906,1759477.7692923006,184,0.0,0,0,30,-1,A
1426070197000,555532554,23.64135,37.947884,5521565.444049608,1759469.5210343325,184,0.0,0,0,30,-1,A
1426071638000,555532554,23.641384,37.9479,5521568.1188658755,1759471.7998598656,184,0.0,0,0,30,-1,A
1426073077000,555532554,23.64125,37.947983,5521555.005533112,1759478.7404521904,184,0.0,0,0,30,-1,A
1426074519000,555532554,23.641384,37.947884,5521568.400552312,1759470.0557039047,184,0.0,0,0,30,-1,A
1426075957000,555532554,23.641367,37.94785,5521567.520883726,1759466.08203752,184,0.0,0,0,30,-1,A
1426077397000,555532554,23.641384,37.947834,5521569.280822032,1759464.6052166952,184,0.0,0,0,30,-1,A
1426078838000,555532554,23.641317,37.9479,5521562.29281755,1759470.746247751,184,0.0,0,0,30,-1,A
1426080279000,555532554,23.641367,37.947968,5521565.443448362,1759478.9451882965,184,0.0,0,0,30,-1,A
1426081716000,555532554,23.641333,37.94795,5521562.80384554,1759476.4483441398,184,0.0,0,0,30,-1,A
1426083328000,555532554,23.641333,37.94795,5521562.80384554,1759476.4483441398,184,0.0,0,0,30,-1,A
1426084598000,555532554,23.641367,37.947933,5521566.059637162,1759475.1298468127,184,0.0,0,0,30,-1,A
1426085998000,555532554,23.64135,37.947884,5521565.444049608,1759469.5210343325,184,0.0,0,0,30,-1,A
1426087399000,555532554,23.64145,37.947834,5521575.019918993,1759465.6431090445,184,0.0,0,0,30,-1,A
1426088620000,555532554,23.641367,37.9479,5521566.640614906,1759471.532524961,184,0.0,0,0,30,-1,A
1426089820000,555532554,23.64135,37.9479,5521565.162363871,1759471.2651903883,184,0.0,0,0,30,-1,A
1426090900000,555532554,23.640167,37.947433,5521470.5142859975,1759401.755022891,222,3.2,0,0,30,-1,A
1426091198000,555532554,23.625717,37.93905,5520361.372147856,1758260.811351581,247,11.6,0,0,30,-1,A
1426091476000,555532554,23.611984,37.9234,5519441.850052315,1756339.1296441513,183,20.7,0,0,30,-1,A
1426091722000,555532554,23.613234,37.8982,5519993.116118997,1753611.6770615783,175,22.3,0,0,30,-1,A
1426092004000,555532554,23.61635,37.869133,5520774.64828454,1750492.0874193895,176,22.3,0,0,30,-1,A
1426092376000,555532554,23.62195,37.831333,5521925.862870655,1746459.7650434088,165,22.0,0,0,30,-1,A
1426092563000,555532554,23.6317,37.813885,5523081.61917195,1744711.3155774013,156,22.4,0,0,30,-1,A
1426092814000,555532554,23.6457,37.78998,5524721.581347931,1742326.25248055,155,22.4,0,0,30,-1,A
1426093156000,555532554,23.664066,37.7577,5526890.187303911,1739097.7231717838,156,22.4,0,0,30,-1,A
1426093402000,555532554,23.67715,37.73415,5528445.581492445,1736737.8007553343,156,22.5,0,0,30,-1,A
1426093761000,555532554,23.695417,37.70095,5530623.807286235,1733408.650107612,156,22.5,0,0,30,-1,A
1426094056000,555532554,23.714417,37.67317,5532771.664303392,1730682.4408603813,135,22.4,0,0,30,-1,A
1426094320000,555532554,23.743116,37.6587,5535532.406823823,1729561.3020003126,113,22.5,0,0,30,-1,A
1426094579000,555532554,23.774517,37.6481,5538461.378394704,1728905.9771689058,112,22.6,0,0,30,-1,A
1426094838000,555532554,23.806,37.63785,5541391.893634565,1728291.355782825,110,22.5,0,0,30,-1,A
1426095100000,555532554,23.838118,37.6278,5544374.868735958,1727709.951100412,109,22.6,0,0,30,-1,A
1426095352000,555532554,23.869,37.618332,5547240.097372027,1727173.4253587374,109,22.7,0,0,30,-1,A
1426095616000,555532554,23.901917,37.608234,5550294.793591201,1726602.211712698,108,22.8,0,0,30,-1,A
1426095892000,555532554,23.936516,37.5986,5553488.650978097,1726110.0339675576,106,22.9,0,0,30,-1,A
1426096138000,555532554,23.967916,37.589832,5556388.122868062,1725661.9687886809,106,23.0,0,0,30,-1,A
1426096384000,555532554,23.998917,37.581165,5559251.380456496,1725219.6789733367,106,22.9,0,0,30,-1,A
1426096642000,555532554,24.030518,37.572166,5562173.465227807,1724752.1848993914,105,22.1,0,0,30,-1,A
1426096883000,555532554,24.05985,37.5635,5564891.810937233,1724285.2834325,105,22.2,0,0,30,-1,A
1426097153000,555532554,24.093683,37.555134,5567998.332213608,1723925.5562734841,102,22.4,0,0,30,-1,A
1426097429000,555532554,24.1285,37.54755,5571177.062157197,1723668.4947212483,102,22.6,0,0,30,-1,A
1426097621000,555532554,24.152983,37.543217,5573394.374312536,1723597.5052113757,101,22.4,0,0,30,-1,A
1426097879000,555532554,24.185583,37.536217,5576369.392731373,1723370.1510830938,109,22.6,0,0,30,-1,A
1426098125000,555532554,24.215467,37.526516,5579156.730148331,1722805.3537176354,110,22.4,0,0,30,-1,A
1426098376000,555532554,24.245916,37.516533,5581999.082977082,1722220.3199718823,108,22.3,0,0,30,-1,A
1426098635000,555532554,24.27775,37.508583,5584925.738570493,1721880.669611439,87,21.6,0,0,30,-1,A
1426098827000,555532554,24.301983,37.50878,5587039.227118845,1722303.1313295043,86,21.5,0,0,30,-1,A
1426099091000,555532554,24.334867,37.508835,5589910.870845364,1722854.3770628804,84,21.4,0,0,30,-1,A
1426099348000,555532554,24.36635,37.5094,5592650.477387613,1723439.0650211652,84,21.2,0,0,30,-1,A
1426099606000,555532554,24.3981,37.50995,5595413.3915447835,1724027.7068521823,84,20.7,0,0,30,-1,A
1426099871000,555532554,24.430767,37.51115,5598244.061849271,1724703.5620949713,82,21.3,0,0,30,-1,A
1426100123000,555532554,24.461933,37.512917,5600932.788236624,1725417.1955697236,78,21.4,0,0,30,-1,A
1426100381000,555532554,24.493717,37.516285,5603645.324964397,1726316.5098223307,76,21.4,0,0,30,-1,A
1426100645000,555532554,24.526466,37.52005,5606434.17537535,1727276.3755254315,76,21.6,0,0,30,-1,A
1426100915000,555532554,24.5601,37.52392,5609297.722328726,1728263.7739604623,76,21.7,0,0,30,-1,A
1426101173000,555532554,24.592382,37.52825,5612034.058454888,1729279.6341270532,75,21.9,0,0,30,-1,A
1426101431000,555532554,24.62485,37.53305,5614777.183937806,1730350.924992184,76,21.9,0,0,30,-1,A
1426101683000,555532554,24.656733,37.538532,5617455.78453803,1731487.6410549784,73,22.2,0,0,30,-1,A
1426102001000,555532554,24.69675,37.546066,5620804.426254018,1732987.004393117,73,22.3,0,0,30,-1,A
1426102259000,555532554,24.729584,37.552,5623555.786908762,1734191.5918486882,73,22.3,0,0,30,-1,A
1426102510000,555532554,24.761868,37.556484,5626285.887866727,1735230.240069797,77,22.3,0,0,30,-1,A
1426102763000,555532554,24.794216,37.556816,5629099.760029177,1735819.5469867575,98,22.6,0,0,30,-1,A
1426103014000,555532554,24.825083,37.546932,5631978.586766194,1735273.5885146654,111,22.7,0,0,30,-1,A
1426103263000,555532554,24.85565,37.536682,5634838.745682002,1734683.8890316081,111,23.0,0,0,30,-1,A
1426103541000,555532554,24.889683,37.525585,5638017.828425111,1734063.0189631733,110,22.5,0,0,30,-1,A
1426103830000,555532554,24.9245,37.513966,5641275.904584073,1733400.4213923584,114,22.3,0,0,30,-1,A
1426104075000,555532554,24.94825,37.497883,5643655.112893217,1732062.4095788721,139,22.3,0,0,30,-1,A
1426104339000,555532554,24.961,37.47265,5645251.030092172,1729539.7402568944,169,22.1,0,0,30,-1,A
1426104665000,555532554,24.961233,37.440517,5645887.425644973,1726050.2288450045,218,21.2,0,0,30,-1,A
1426104909000,555532554,24.941668,37.438866,5644211.273233675,1725531.8075242196,341,11.5,0,0,30,-1,A
1426105157000,555532554,24.942017,37.4401,5644218.11469063,1725672.0141329886,129,0.1,0,0,30,-1,A
1426106448000,555532554,24.941984,37.440117,5644214.90870218,1725673.2911399049,130,0.0,0,0,30,-1,A
1426106771000,555532554,24.943466,37.439617,5644353.843863818,1725644.5870075752,136,3.1,0,0,30,-1,A
1426107020000,555532554,24.958982,37.43762,5645746.470046626,1725696.2505224815,56,18.7,0,0,30,-1,A
1426107305000,555532554,24.989334,37.450882,5648141.024589011,1727664.6179115172,57,21.4,0,0,30,-1,A
1426107603000,555532554,25.011534,37.46095,5649884.5388705665,1729144.9027129542,57,21.3,0,0,30,-1,A
1426107822000,555532554,25.04525,37.4757,5652541.526017006,1731335.237012442,57,21.2,0,0,30,-1,A
1426108141000,555532554,25.07955,37.4904,5655248.7819870645,1733531.4741208334,56,21.5,0,0,30,-1,A
1426108454000,555532554,25.10945,37.50432,5657585.987553525,1735567.1324909765,52,21.5,0,0,30,-1,A
1426108712000,555532554,25.139866,37.522568,5659882.777419636,1738083.149566444,44,20.9,0,0,30,-1,A
1426109097000,555532554,25.154934,37.536415,5660926.508479393,1739852.3883182334,218,2.1,0,0,30,-1,A
1426109285000,555532554,25.15625,37.537735,5661015.48369231,1740018.9441548889,194,0.3,0,0,30,-1,A
1426109962000,555532554,25.1561,37.537266,5661011.535587633,1739965.336408391,215,3.3,0,0,30,-1,A
1426110221000,555532554,25.160566,37.52183,5661700.733052133,1738365.9287023311,121,19.9,0,0,30,-1,A
1426110535000,555532554,25.19455,37.5065,5664960.281374693,1737296.832747183,119,22.3,0,0,30,-1,A
1426110815000,555532554,25.228184,37.490967,5668194.257544074,1736201.055463387,118,22.2,0,0,30,-1,A
1426111104000,555532554,25.25985,37.4753,5671260.294030719,1735057.4632094023,118,22.2,0,0,30,-1,A
1426111440000,555532554,25.298532,37.459866,5674934.310254326,1734064.8412030665,103,22.0,0,0,30,-1,A
1426111718000,555532554,25.326,37.4616,5677294.604033133,1734740.3702264042,127,10.4,0,0,30,-1,A
1426111966000,555532554,25.326433,37.462666,5677311.409904063,1734863.8795100402,179,0.7,0,0,30,-1,A
1426112162000,555532554,25.326416,37.462734,5677308.5926739015,1734870.9661307253,176,0.0,0,0,30,-1,A
1426113474000,555532554,25.32645,37.46275,5677311.241922678,1734873.3080726054,176,0.0,0,0,30,-1,A
1426114775000,555532554,25.326416,37.46277,5677307.885650538,1734874.8776217096,177,0.0,0,0,30,-1,A
1426115133000,555532554,25.326468,37.4619,5677329.504391261,1734781.2729692594,181,3.4,0,0,30,-1,A
1426115324000,555532554,25.31815,37.46023,5676637.259107614,1734452.2141044978,289,14.0,0,0,30,-1,A
1426115588000,555532554,25.288383,37.47048,5673841.639985849,1735038.393629372,294,21.1,0,0,30,-1,A
1426115913000,555532554,25.250467,37.482784,5670296.1458466165,1735704.9833634999,293,21.9,0,0,30,-1,A
1426116110000,555532554,25.227066,37.490715,5668101.741869472,1736153.9581249559,294,22.2,0,0,30,-1,A
1426116392000,555532554,25.194483,37.5032,5665018.735281806,1736937.003733861,293,22.0,0,0,30,-1,A
1426116578000,555532554,25.17335,37.5124,5662998.065408687,1737565.4348473486,299,21.9,0,0,30,-1,A
1426116836000,555532554,25.157366,37.52145,5661429.305984606,1738268.4788097453,323,7.3,0,0,30,-1,A
1426117157000,555532554,25.152817,37.532185,5660824.311162004,1739355.4910471495,4,12.9,0,0,30,-1,A
1426117358000,555532554,25.1545,37.5365,5660887.04952806,1739854.015531992,244,2.5,0,0,30,-1,A
1426117559000,555532554,25.15635,37.5377,5661024.875161704,1740016.8939155308,188,0.2,0,0,30,-1,A
1426118379000,555532554,25.15375,37.53578,5660835.711504805,1739762.603442435,240,9.9,0,0,30,-1,A
1426118638000,555532554,25.128317,37.522934,5658869.35512263,1737920.6248507593,239,22.5,0,0,30,-1,A
1426118926000,555532554,25.096033,37.50662,5656371.956655914,1735582.551552192,238,22.8,0,0,30,-1,A
1426119184000,555532554,25.06785,37.49145,5654208.358551713,1733441.4025278194,239,22.7,0,0,30,-1,A
1426119478000,555532554,25.034933,37.474285,5651668.957951342,1731001.7106604571,239,22.9,0,0,30,-1,A
1426119736000,555532554,25.006083,37.459885,5649429.443358247,1728934.3578855533,238,22.7,0,0,30,-1,A
1426120054000,555532554,24.97015,37.442585,5646626.061731675,1726429.671199656,239,22.6,0,0,30,-1,A
1426120317000,555532554,24.942484,37.437565,5644307.40860482,1725404.4853690653,318,13.9,0,0,30,-1,A
1426120564000,555532554,24.941984,37.440117,5644214.90870218,1725673.2911399049,127,0.4,0,0,30,-1,A
1426121896000,555532554,24.941967,37.44015,5644212.793045486,1725676.584714322,129,0.0,0,0,30,-1,A
1426122659000,555532554,24.942684,37.440266,5644273.158604553,1725701.6095258843,115,2.5,0,0,30,-1,A
1426122976000,555532554,24.958317,37.446133,5645525.272646094,1726610.2636976673,0,20.5,0,0,30,-1,A
1426123289000,555532554,24.957367,37.477833,5644834.7043607235,1730040.3134755546,348,22.1,0,0,30,-1,A
1426123535000,555532554,24.943916,37.4989,5643257.63790961,1732097.9838218256,318,22.0,0,0,30,-1,A
1426123847000,555532554,24.908516,37.5149,5639864.21597624,1733225.9592561324,290,22.5,0,0,30,-1,A
1426124099000,555532554,24.877,37.520866,5637001.981141109,1733331.349233163,270,22.4,0,0,30,-1,A
1426124362000,555532554,24.84295,37.521534,5634019.860481552,1732818.2542680632,270,22.0,0,0,30,-1,A
1426124621000,555532554,24.810234,37.521317,5631170.665576058,1732233.1226320467,270,21.6,0,0,30,-1,A
1426124873000,555532554,24.778116,37.520718,5628380.585449348,1731617.9030797663,269,21.8,0,0,30,-1,A
1426125131000,555532554,24.744783,37.520584,5625475.408860549,1731033.6996983604,272,22.1,0,0,30,-1,A
1426125389000,555532554,24.711317,37.5212,5622544.185347206,1730530.0888433221,271,22.2,0,0,30,-1,A
1426125641000,555532554,24.679016,37.52185,5619713.741480874,1730051.2701035237,271,22.2,0,0,30,-1,A
1426125832000,555532554,24.654367,37.522385,5617552.947948468,1729690.9355973287,272,22.2,0,0,30,-1,A
1426126092000,555532554,24.621283,37.523434,5614646.328617152,1729244.4009784546,274,22.1,0,0,30,-1,A
1426126409000,555532554,24.580217,37.52577,5611018.849917715,1728804.3923009776,276,22.1,0,0,30,-1,A
1426126696000,555532554,24.543167,37.52902,5607724.650222259,1728533.4151658074,275,22.5,0,0,30,-1,A
1426126955000,555532554,24.50935,37.531734,5604722.571480055,1728260.0372698796,275,22.6,0,0,30,-1,A
1426127279000,555532554,24.466816,37.535484,5600940.3318766225,1727954.7169391154,276,22.7,0,0,30,-1,A
1426127549000,555532554,24.431334,37.53585,5597836.291780587,1727401.045664632,261,22.9,0,0,30,-1,A
1426127795000,555532554,24.399384,37.530666,5595142.866311648,1726303.6740897167,257,22.9,0,0,30,-1,A
1426128133000,555532554,24.355217,37.522617,5591434.669261737,1724692.4528485935,256,23.1,0,0,30,-1,A
1426128376000,555532554,24.32305,37.516735,5588733.45810141,1723518.166497759,257,23.3,0,0,30,-1,A
1426128623000,555532554,24.289734,37.51445,5585865.191170745,1722717.5285861236,273,23.3,0,0,30,-1,A
1426128870000,555532554,24.258183,37.52125,5582984.490750748,1722936.2470474364,293,22.1,0,0,30,-1,A
1426129122000,555532554,24.2282,37.531185,5580183.825546965,1723523.3103786241,293,22.2,0,0,30,-1,A
1426129370000,555532554,24.198784,37.540916,5577436.920480634,1724098.6360438582,293,22.1,0,0,30,-1,A
1426129556000,555532554,24.176716,37.548134,5575378.004829582,1724522.0218960282,293,22.3,0,0,30,-1,A
1426129779000,555532554,24.149933,37.557415,5572870.097844403,1725093.410928297,295,22.6,0,0,30,-1,A
1426130129000,555532554,24.10715,37.5729,5568852.951456141,1726079.8814530561,294,22.8,0,0,30,-1,A
1426130405000,555532554,24.073616,37.58515,5565703.047708901,1726867.0102694577,294,22.9,0,0,30,-1,A
1426130667000,555532554,24.041866,37.596684,5562722.563117158,1727606.6024125793,295,22.9,0,0,30,-1,A
1426130849000,555532554,24.0197,37.604935,5560638.578276486,1728145.3479862555,295,22.9,0,0,30,-1,A
1426131143000,555532554,23.98465,37.618484,5557334.936421009,1729053.2265921093,295,22.9,0,0,30,-1,A
1426131533000,555532554,23.938034,37.636433,5552943.770723564,1730255.4397702503,294,22.4,0,0,30,-1,A
1426131942000,555532554,23.890066,37.655167,5548422.141988665,1731524.277848543,294,22.4,0,0,30,-1,A
1426132229000,555532554,23.856417,37.6685,5545247.86022303,1732436.9848586475,295,22.6,0,0,30,-1,A
1426132421000,555532554,23.83355,37.67745,5543093.148137253,1733046.0126790002,295,22.6,0,0,30,-1,A
1426132692000,555532554,23.801384,37.690067,5540062.368701216,1733906.8467733262,295,22.7,0,0,30,-1,A
1426132950000,555532554,23.770716,37.702084,5537173.661061432,1734727.4933377993,295,22.8,0,0,30,-1,A
1426133204000,555532554,23.745216,37.718483,5534658.969779519,1736108.943078387,327,22.3,0,0,30,-1,A
1426133477000,555532554,23.727066,37.7434,5532635.65188537,1738536.0971734023,328,22.5,0,0,30,-1,A
1426133663000,555532554,23.731434,37.7374,5533122.561522659,1737951.5451404438,328,22.5,0,0,30,-1,A
1426134029000,555532554,23.69275,37.794468,5528742.947727673,1743558.0594228406,331,22.6,0,0,30,-1,A
1426134351000,555532554,23.673883,37.8245,5526569.827074397,1746533.1409200185,331,22.6,0,0,30,-1,A
1426134635000,555532554,23.656967,37.851334,5524624.035071446,1749191.0916660354,331,22.6,0,0,30,-1,A
1426134876000,555532554,23.64235,37.87395,5522953.481190437,1751426.0110221643,331,22.5,0,0,30,-1,A
1426135157000,555532554,23.62555,37.899918,5521034.723173992,1753992.4239604934,331,22.2,0,0,30,-1,A
1426135410000,555532554,23.61475,37.920635,5519731.042569216,1756081.1320615027,342,17.4,0,0,30,-1,A
1426135662000,555532554,23.618717,37.937233,5519784.501806002,1757952.799239194,66,14.4,0,0,30,-1,A
1426135914000,555532554,23.634716,37.94208,5521090.701096835,1758732.5253420316,34,10.6,0,0,30,-1,A
1426136169000,555532554,23.64095,37.947517,5521537.122606033,1759423.2243056754,149,0.5,0,0,30,-1,A
1426136445000,555532554,23.641317,37.947918,5521561.975921786,1759472.7084234527,184,0.0,0,0,30,-1,A
1426137665000,555532554,23.641333,37.94795,5521562.80384554,1759476.4483441398,185,0.0,0,0,30,-1,A
1426138876000,555532554,23.641317,37.94795,5521561.412551351,1759476.1967358836,184,0.0,0,0,30,-1,A
1426140215000,555532554,23.641333,37.947933,5521563.103136464,1759474.5951781934,184,0.0,0,0,30,-1,A
1426141516000,555532554,23.64135,37.9479,5521565.162363871,1759471.2651903883,184,0.0,0,0,30,-1,A
1426142835000,555532554,23.641367,37.947918,5521566.323717987,1759473.4947005059,184,0.0,0,0,30,-1,A
1426144236000,555532554,23.641367,37.9479,5521566.640614906,1759471.532524961,184,0.0,0,0,30,-1,A
1426145449000,555532554,23.64135,37.947884,5521565.444049608,1759469.5210343325,184,0.0,0,0,30,-1,A
1426146667000,555532554,23.641384,37.9479,5521568.1188658755,1759471.7998598656,184,0.0,0,0,30,-1,A
